,BEAN_GPS_LNG,BEAN_GPS_LAT
5905,33.1247508,0.9829717
5906,33.1247543,0.9829759
5907,33.1247482,0.982975
5908,33.1247283,0.9829657
5909,33.12473,0.9829841
5910,33.12473,0.9829716
5911,33.1247233,0.98296
5912,33.1247383,0.9829983
5913,33.1247308,0.9829975
5914,33.1246992,0.983
5915,33.1247017,0.9829984
5916,33.1246924,0.9829949
5917,33.1246934,0.9829925
5918,33.1247025,0.983
5919,33.124704,0.9829946
5920,33.12482,0.9829858
5921,33.1248123,0.9829804
5922,33.1247591,0.9829575
5923,33.1247602,0.9829396
5924,33.1246476,0.9830115
5925,33.1247299,0.9830168
5926,33.1246808,0.9830199
5927,33.1246294,0.9829833
5928,33.1246868,0.9829562
5929,33.1247444,0.9829425
5930,33.1247567,0.982955
5931,33.1247432,0.9829801
5932,33.1247089,0.9829854
5933,33.1246881,0.9829817
5934,33.12468,0.9830133
5935,33.1247151,0.9830083
5936,33.1247156,0.9830023
5937,33.12471,0.9829983
5938,33.1247107,0.9829975
5939,33.1247074,0.9829917
5940,33.1247067,0.9829824
5941,33.1247049,0.9829716
5942,33.1246923,0.9829137
5943,33.124715,0.9829658
5944,33.1246676,0.9829709
5945,33.124656,0.9829777
5946,33.1246359,0.9829742
5947,33.1246425,0.9829733
5948,33.1246475,0.9829667
5949,33.1246492,0.982965
5950,33.1246439,0.9830058
5951,33.1246384,0.9829864
5952,33.1247731,0.9829075
5953,33.1247619,0.9829419
5954,33.1247115,0.9829684
5955,33.1246599,0.982938
5956,33.1246751,0.9829376
5957,33.1246945,0.9829266
5958,33.1246841,0.9829234
5959,33.1246567,0.9829333
5960,33.1246547,0.9829326
5961,33.1246476,0.98293
5962,33.1246709,0.9829417
5963,33.1246658,0.9829467
5964,33.1246567,0.9829475
5965,33.1246806,0.9829851
5966,33.1246072,0.9829642
5967,33.1246317,0.9829582
5968,33.1246477,0.9829626
5969,33.12466,0.9829467
5970,33.1246601,0.9829485
5971,33.1246701,0.9829483
5972,33.1246421,0.9829613
5973,33.124639,0.9829731
5974,33.1246499,0.9829494
5975,33.124645,0.982928
5976,33.1246483,0.9829075
5977,33.1246402,0.9829146
5978,33.1246342,0.9829175
5979,33.1246434,0.9829285
5980,33.1246475,0.9829342
5981,33.124655,0.9829349
5982,33.1246517,0.9829242
5983,33.1246667,0.9829267
5984,33.12468,0.9829392
5985,33.1246759,0.9829466
5986,33.1246741,0.9829358
5987,33.1246649,0.9829393
5988,33.1246603,0.982942
5989,33.1246692,0.9829324
5990,33.1246657,0.9829234
5991,33.1246658,0.9829307
5992,33.124665,0.9829258
5993,33.1246608,0.98292
5994,33.12466,0.9829192
5995,33.1246617,0.9829117
5996,33.1246653,0.9829067
5997,33.1246717,0.9829066
5998,33.1246734,0.9829042
5999,33.1246608,0.9829017
6000,33.1246646,0.9829062
6001,33.1246692,0.9829126
6002,33.1246617,0.98292
6003,33.1246609,0.9829225
6004,33.12466,0.9829225
6005,33.1246809,0.9829341
6006,33.1246942,0.9829459
6007,33.1247042,0.9829613
6008,33.1246925,0.9829741
6009,33.1246758,0.982975
6010,33.1246452,0.9829919
6011,33.124689,0.9830517
6012,33.1246683,0.983075
6013,33.1246617,0.9830725
6014,33.1246708,0.9830717
6015,33.12466,0.9830666
6016,33.1246425,0.9830633
6017,33.1246341,0.9830548
6018,33.1246425,0.9830358
6019,33.1246449,0.9830325
6020,33.1246459,0.9830073
6021,33.1246941,0.9830149
6022,33.1247041,0.9829766
6023,33.1246983,0.982975
6024,33.1246983,0.9829708
6025,33.1246983,0.98297
6026,33.1246867,0.98297
6027,33.1246875,0.9829683
6028,33.1246908,0.9829642
6029,33.1246908,0.9829659
6030,33.1246917,0.9829667
6031,33.1246849,0.982965
6032,33.1246775,0.9829717
6033,33.1246725,0.9829383
6034,33.124669,0.9829383
6035,33.1246692,0.9829341
6036,33.1246709,0.9829317
6037,33.1246708,0.9829366
6038,33.1246734,0.98294
6039,33.1246675,0.9829417
6040,33.1247292,0.9828726
6041,33.1247425,0.9828675
6042,33.1247317,0.9828625
6043,33.1247366,0.9828702
6044,33.1247357,0.9828917
6045,33.1247123,0.9829069
6046,33.1246808,0.9829116
6047,33.1246844,0.9829263
6048,33.1246958,0.9829309
6049,33.124695,0.9829292
6050,33.1246951,0.9829092
6051,33.1247,0.9829234
6052,33.1246991,0.9829259
6053,33.1246991,0.9829267
6054,33.1247,0.982925
6055,33.1247008,0.9829216
6056,33.1246967,0.9829133
6057,33.1246992,0.9829142
6058,33.1246991,0.9829058
6059,33.1246957,0.9829017
6060,33.1246817,0.9829149
6061,33.12467,0.9829075
6062,33.1246467,0.9829109
6063,33.1246483,0.9829125
6064,33.1246492,0.9829066
6065,33.1246534,0.982905
6066,33.1246642,0.9829125
6067,33.1246583,0.9829218
6068,33.1246543,0.9829249
6069,33.1246709,0.98292
6070,33.1246778,0.9829656
6071,33.12467,0.9829391
6072,33.1246897,0.982933
6073,33.1247017,0.9829417
6074,33.1246896,0.9829365
6075,33.1246933,0.9829525
6076,33.1246975,0.9829541
6077,33.1246992,0.9829433
6078,33.1246975,0.9829367
6079,33.1247025,0.9829341
6080,33.1247134,0.9829234
6081,33.1247125,0.9829207
6082,33.1247092,0.9829175
6083,33.1246991,0.9829217
6084,33.1246967,0.98292
6085,33.1247008,0.9829183
6086,33.1247,0.9829141
6087,33.1246817,0.9829017
6088,33.1246783,0.9828983
6089,33.1246725,0.9828925
6090,33.1246767,0.9828892
6091,33.1246808,0.9828917
6092,33.1246825,0.982888
6093,33.1246849,0.9828817
6094,33.1246817,0.9828883
6095,33.1246867,0.9828858
6096,33.124683,0.9828791
6097,33.1246734,0.9828832
6098,33.1246515,0.982916
6099,33.12465,0.9829183
6100,33.1246567,0.9829093
6101,33.1246567,0.9829109
6102,33.1246484,0.9828965
6103,33.1246544,0.9828717
6104,33.1246592,0.9828766
6105,33.1246608,0.9828692
6106,33.1246625,0.9828808
6107,33.1246735,0.9828783
6108,33.1246827,0.9828773
6109,33.1246834,0.9828775
6110,33.1225273,0.9815121
6111,33.1224579,0.9813958
6112,33.1226719,0.9814856
6113,33.1232033,0.9814197
6114,33.1233042,0.9816923
6115,33.123378,0.9817874
6116,33.1230873,0.9815202
6117,33.1230761,0.9815111
6118,33.1231618,0.9815703
6119,33.1232235,0.9816065
6120,33.1232786,0.9816723
6121,33.1233633,0.9817739
6122,33.1234452,0.9818514
6123,33.123881,0.982461
6124,33.124163,0.9825676
6125,33.1243458,0.982747
6126,33.1244613,0.9828483
6127,33.1245877,0.9829097
6128,33.1246842,0.9828966
6129,33.1246925,0.9828891
6130,33.1247009,0.982895
6131,33.1246892,0.9829183
6132,33.12471,0.9829183
6133,33.12471,0.982915
6134,33.1247367,0.9828942
6135,33.1247317,0.9829008
6136,33.1247191,0.9829134
6137,33.1247074,0.9829126
6138,33.1247084,0.9829248
6139,33.1247114,0.9829085
6140,33.12471,0.9828925
6141,33.1247183,0.9828908
6142,33.1247283,0.9829437
6143,33.1247016,0.9829275
6144,33.124672,0.9829192
6145,33.1246952,0.9829151
6146,33.1246958,0.9829009
6147,33.1246758,0.9829019
6148,33.1246878,0.9829084
6149,33.1246933,0.9829223
6150,33.1247283,0.9829217
6151,33.1247158,0.9829041
6152,33.1247159,0.9828958
6153,33.1247292,0.9829
6154,33.1247308,0.982915
6155,33.1247242,0.9829175
6156,33.1247192,0.9829241
6157,33.1247451,0.9829191
6158,33.1247602,0.9829224
6159,33.1247847,0.9828932
6160,33.1247952,0.9829104
6161,33.1247916,0.9828992
6162,33.124815,0.9829086
6163,33.124831,0.9829202
6164,33.1248359,0.9829225
6165,33.1248275,0.9829208
6166,33.1248423,0.9828939
6167,33.1247732,0.9829064
6168,33.124746,0.9829184
6169,33.124755,0.9829309
6170,33.1247675,0.9829334
6171,33.1247843,0.9829222
6172,33.1247163,0.9828904
6173,33.1247317,0.9829241
6174,33.1247461,0.9829329
6175,33.124755,0.9829492
6176,33.1247606,0.9829394
6177,33.124786,0.9829208
6178,33.1248092,0.9829284
6179,33.1247982,0.9829336
6180,33.1248019,0.982962
6181,33.1248059,0.9829767
6182,33.124822,0.982937
6183,33.1248242,0.9829189
6184,33.1248207,0.9829116
6185,33.1247755,0.9829276
6186,33.124785,0.9829308
6187,33.1247733,0.982935
6188,33.1247793,0.9829224
6189,33.1247583,0.982925
6190,33.1247675,0.98292
6191,33.124765,0.9829267
6192,33.1247275,0.9829425
6193,33.1247492,0.9829225
6194,33.1247309,0.982945
6195,33.1247383,0.9829275
6196,33.124735,0.9829225
6197,33.1247283,0.98291
6198,33.1247233,0.9829167
6199,33.1247225,0.9829056
6200,33.1247467,0.9828859
6201,33.1247742,0.98288
6202,33.1247817,0.9828975
6203,33.1247791,0.98289
6204,33.1247724,0.9828944
6205,33.1247709,0.9828863
6206,33.1247851,0.9828842
6207,33.1247557,0.9828941
6208,33.12474,0.9828883
6209,33.1247459,0.9829001
6210,33.1247475,0.9828999
6211,33.1247517,0.9828874
6212,31.7046727,-0.381754
6213,31.7047013,-0.3817777
6214,31.7046772,-0.3817633
6215,31.7047091,-0.3817634
6216,31.7047968,-0.3816599
6217,31.7048225,-0.3816534
6218,31.7048093,-0.3816222
6219,31.7048056,-0.3816318
6220,31.7048187,-0.3816249
6221,31.7047848,-0.3816355
6222,31.7048334,-0.3816119
6223,31.7048417,-0.3816398
6224,31.7048081,-0.3816466
6225,31.7048415,-0.3816282
6226,31.7048357,-0.3816449
6227,31.7048552,-0.3816869
6228,31.7046431,-0.3818225
6229,31.704659,-0.3818073
6230,31.7047026,-0.3817825
6231,31.7046917,-0.38181
6232,31.7046612,-0.3817972
6233,31.7046492,-0.3818342
6234,32.9044383,0.7766533
6235,32.9043832,0.7766516
6236,32.9043753,0.7766711
6237,32.9044115,0.7766096
6238,32.9044469,0.7766785
6239,32.9044011,0.7766795
6240,32.9044211,0.776643
6241,32.904475,0.7766764
6242,32.9054439,0.7771001
6243,32.9058308,0.7774265
6244,33.1657322,1.4876367
6245,33.1657386,1.4876262
6246,33.1656954,1.4876795
6247,33.1657208,1.4876543
6248,32.9092964,0.77726
6249,32.9091939,0.7773652
6250,32.9091702,0.7774305
6251,32.9091718,0.777414
6252,32.9091612,0.7773944
6253,32.9091665,0.777397
6254,32.9092219,0.7774434
6255,32.9092218,0.7774202
6256,32.9092231,0.7774087
6257,32.9092295,0.7774186
6258,32.9092326,0.7773951
6259,32.9091761,0.7774107
6260,32.9090991,0.777435
6261,32.9091283,0.777411
6262,32.9091557,0.7774846
6263,32.9091184,0.7774395
6264,32.9091556,0.7774683
6265,32.9091635,0.7774548
6266,32.9092563,0.7774641
6267,32.9092273,0.7774914
6268,32.9092728,0.7775266
6269,32.9093883,0.7774733
6270,32.9091774,0.7774815
6271,32.9092672,0.7775008
6272,32.9092999,0.7775046
6273,32.9092594,0.7774636
6274,32.9092923,0.7774763
6275,32.9092672,0.7774645
6276,32.9092302,0.777489
6277,32.90918,0.777446
6278,32.9092609,0.7775066
6279,32.9092102,0.7774206
6280,32.9091842,0.7774092
6281,32.9091388,0.7774306
6282,32.9091681,0.777449
6283,32.9091189,0.7773658
6284,32.9091191,0.7774041
6285,32.9093024,0.7776189
6286,32.9091374,0.7774116
6287,32.9091251,0.7774674
6288,32.9092274,0.7774507
6289,32.9091391,0.7774975
6290,33.1657156,1.4876712
6291,33.1657145,1.4876475
6292,33.1657207,1.4876456
6293,32.6068417,0.52925
6294,32.6068289,0.5292305
6295,31.1955485,3.5446932
6296,31.1954521,3.5446508
6297,31.1956317,3.544619
6298,33.0701849,1.7418905
6299,33.0702186,1.7417923
6300,33.0703065,1.7417976
6301,32.4705517,0.0673993
6302,32.4720965,0.0682479
6303,32.4721533,0.0682694
6304,32.4721136,0.0681883
6305,32.4721106,0.0682702
6306,32.4721351,0.068177
6307,32.4721779,0.068263
6308,32.4721465,0.0682868
6309,32.4722246,0.0682851
6310,32.4721811,0.0682626
6311,32.472089,0.068276
6312,33.1608378,1.7476635
6313,33.161579,1.7598543
6314,33.1614419,1.754393
6315,32.3052921,0.598138
6316,32.3053666,0.598046
6317,32.3050913,0.5976308
6318,32.2474301,0.8085107
6319,32.2481594,0.8085763
6320,32.2479819,0.8086258
6321,32.2480953,0.8085649
6322,32.2794063,0.8037801
6323,32.2795376,0.8038181
6324,32.3062701,0.7888293
6325,32.3063165,0.7889933
6326,32.3060027,0.7888454
6327,32.3444633,0.7526189
6328,32.3443741,0.752416
6329,32.3440709,0.7524814
6330,32.1611956,0.896422
6331,32.1612389,0.8963921
6332,32.1612273,0.8963524
6333,32.1596897,0.8947702
6334,33.554582,0.2083172
6335,33.4961612,0.2183834
6336,31.7054975,-0.3791846
6337,31.7054545,-0.3791889
6338,31.7054846,-0.3791538
6339,31.7054254,-0.3791578
6340,31.7054646,-0.3791524
6341,31.7054477,-0.3791944
6342,31.705446,-0.3791546
6343,31.7054751,-0.379194
6344,31.7053967,-0.3791983
6345,31.7054508,-0.3791704
6346,31.7054026,-0.3792022
6347,31.7054161,-0.3792101
6348,31.7054218,-0.3791946
6349,31.7054285,-0.379193
6350,31.7054689,-0.3792314
6351,31.7054717,-0.3792367
6352,32.5235962,0.7276412
6353,32.5235513,0.7275759
6354,32.5235884,0.7276766
6355,32.5236182,0.7276912
6356,32.3665532,0.8437491
6357,32.7708476,1.2385783
6358,32.7708999,1.2388112
6359,32.7709946,1.2388242
6360,32.7436339,1.2448646
6361,32.4859402,0.8543751
6362,32.7405922,1.2573258
6363,32.9041784,0.6934826
6364,32.9081703,0.7001036
6365,32.9081703,0.7001036
6366,32.9081703,0.7001036
6367,32.9081703,0.7001036
6368,32.9081703,0.7001036
6369,32.9081703,0.7001036
6370,0.7001036,32.9081703
6371,32.9041784,0.6934826
6372,32.9081703,0.7001036
6373,32.9081703,0.7001036
6374,32.9081703,0.7001036
6375,33.1242137,0.9827703
6376,33.1241255,0.9827063
6377,33.124051,0.9826017
6378,33.1239483,0.9824969
6379,33.1233752,0.9818474
6380,33.123134,0.981706
6381,33.1231508,0.981684
6382,33.1231254,0.9816632
6383,33.1231083,0.9816492
6384,33.1229224,0.9816756
6385,33.1230547,0.9815972
6386,33.122712,0.9818302
6387,33.1229286,0.9818749
6388,33.1228859,0.9818776
6389,33.1229695,0.9817954
6390,33.1230009,0.9818268
6391,33.1229555,0.9818451
6392,33.1229267,0.9818601
6393,33.1229275,0.9818566
6394,33.1228891,0.98189
6395,33.1229646,0.9820411
6396,33.1230309,0.9821079
6397,33.1231199,0.9821551
6398,33.1232655,0.9821563
6399,33.1234189,0.9821902
6400,33.1235019,0.9822115
6401,33.1235831,0.9822453
6402,33.1236623,0.9822662
6403,33.1246367,0.9829626
6404,33.1246693,0.9829037
6405,33.1247183,0.9828911
6406,33.1247721,0.9828501
6407,33.1248018,0.9828173
6408,33.1248157,0.982759
6409,33.1248106,0.9827681
6410,33.124774,0.9827876
6411,33.1247323,0.9827933
6412,33.1247015,0.9827891
6413,33.1246807,0.9827766
6414,33.1246792,0.9827506
6415,33.1246717,0.9827317
6416,33.1246666,0.9827292
6417,33.1246482,0.9827409
6418,33.1246383,0.9827483
6419,33.1246375,0.9827417
6420,33.1246101,0.9827008
6421,33.1246125,0.9826908
6422,33.1246605,0.9827344
6423,33.124596,0.9826849
6424,33.1245689,0.9826984
6425,33.1245694,0.9826789
6426,33.1245803,0.9826827
6427,33.124595,0.9826791
6428,33.1246001,0.9826742
6429,33.1245983,0.9826921
6430,33.1246008,0.9827051
6431,33.1246009,0.9827085
6432,33.1246076,0.9826999
6433,33.1246015,0.9827009
6434,33.1246001,0.9827094
6435,33.12461,0.9827149
6436,33.1246091,0.9827125
6437,33.1246075,0.9827016
6438,33.1246066,0.9826957
6439,33.1246025,0.9826933
6440,33.1245856,0.9827042
6441,33.1245641,0.982705
6442,33.1245726,0.9827066
6443,33.1245815,0.9827083
6444,33.1245717,0.9827201
6445,33.124565,0.9827205
6446,33.1245657,0.9826889
6447,33.1245675,0.98268
6448,33.1245583,0.9826893
6449,33.1245532,0.9826971
6450,33.1245475,0.9827049
6451,33.12455,0.9826796
6452,33.1245509,0.9826559
6453,33.1245449,0.9826719
6454,33.1245462,0.9826758
6455,33.1245559,0.9826628
6456,33.1245615,0.9826791
6457,33.1245685,0.9826843
6458,33.1245777,0.9827175
6459,33.1245785,0.9827098
6460,33.1245767,0.9827002
6461,33.1245675,0.9827127
6462,33.124565,0.9827141
6463,33.1245676,0.9827117
6464,33.1245501,0.9827159
6465,33.1245525,0.9827133
6466,33.1245441,0.9827017
6467,33.1245476,0.982695
6468,33.1245329,0.9827093
6469,33.1245209,0.9827015
6470,33.1245165,0.9827112
6471,33.124515,0.9827165
6472,33.1245217,0.9827209
6473,33.1245225,0.9827267
6474,33.1245199,0.9827131
6475,33.1245142,0.9827126
6476,33.1245175,0.9827107
6477,33.1245141,0.9826999
6478,33.1245107,0.9826992
6479,33.1245084,0.9826933
6480,33.1245125,0.9826942
6481,33.1245235,0.9826967
6482,33.1245241,0.9826975
6483,33.1245158,0.9827001
6484,33.1245107,0.9827033
6485,33.1245076,0.9827084
6486,33.1245158,0.9827151
6487,33.1245183,0.9827058
6488,33.1245208,0.9827084
6489,33.1245192,0.9827033
6490,33.1228771,0.9818374
6491,33.1228742,0.981846
6492,33.1229076,0.9818482
6493,33.1229208,0.9818601
6494,33.1229209,0.9818686
6495,33.1229293,0.9818818
6496,33.1229333,0.9818733
6497,33.1229378,0.9818755
6498,33.1229405,0.9819471
6499,33.1229459,0.9820027
6500,33.1246349,0.9827383
6501,33.124636,0.9827291
6502,33.1246433,0.9827283
6503,33.1246408,0.9827207
6504,33.1246383,0.9827133
6505,33.1246283,0.9827033
6506,33.12462,0.9827067
6507,33.12462,0.9827092
6508,33.1246175,0.9827067
6509,33.1246125,0.9827008
6510,33.1246024,0.9827043
6511,33.124595,0.9827118
6512,33.1246043,0.9827174
6513,33.1246125,0.9827065
6514,33.1246107,0.9826983
6515,33.1246125,0.9826883
6516,33.1246073,0.9826875
6517,33.1245967,0.9826917
6518,33.1245983,0.9827035
6519,33.1246041,0.9827124
6520,33.1245875,0.9826709
6521,33.1245767,0.9827159
6522,33.1245884,0.9827074
6523,33.1245899,0.9826959
6524,33.1245766,0.9827111
6525,33.1245717,0.9827276
6526,33.1245717,0.9827207
6527,33.1245615,0.9827201
6528,33.1245608,0.9827175
6529,33.1245616,0.9827225
6530,33.1245592,0.9827233
6531,33.1245659,0.9827165
6532,33.1245664,0.982706
6533,33.1245659,0.9827125
6534,33.1245651,0.9827041
6535,33.124565,0.9827034
6536,33.1245649,0.9827075
6537,33.1245607,0.9827167
6538,33.1245634,0.9827225
6539,33.1245659,0.98273
6540,33.1245717,0.9827199
6541,33.12457,0.9827166
6542,33.1245666,0.9827166
6543,33.1245633,0.9827142
6544,33.1245617,0.9827106
6545,33.1245566,0.98271
6546,33.12455,0.9827174
6547,33.1245542,0.9827083
6548,33.1245583,0.9826948
6549,33.1245508,0.98269
6550,33.1245459,0.9827025
6551,33.1245449,0.9827143
6552,33.1245383,0.9827325
6553,33.1245392,0.9827299
6554,33.1245491,0.9827427
6555,33.1245492,0.9827365
6556,33.1245507,0.9827317
6557,33.1245491,0.9827249
6558,33.1245466,0.9827141
6559,33.1245175,0.9827034
6560,33.1245219,0.98271
6561,33.1245341,0.9827118
6562,33.124523,0.9827158
6563,33.1245192,0.9827149
6564,33.1245224,0.9827065
6565,33.1244981,0.9827529
6566,33.1244786,0.9826807
6567,33.1244986,0.9827149
6568,33.1244982,0.9826964
6569,33.1244804,0.9827053
6570,33.1244675,0.9826967
6571,33.1244651,0.9826848
6572,33.1244892,0.9826767
6573,33.1244858,0.982695
6574,33.1244797,0.9826909
6575,33.1243433,0.9826452
6576,33.124375,0.9826668
6577,33.1243925,0.982665
6578,33.1243977,0.9826795
6579,33.1244117,0.9826916
6580,33.1244276,0.9826758
6581,33.1244325,0.9826776
6582,33.1244383,0.9827063
6583,33.1244783,0.9826645
6584,33.1244489,0.9827195
6585,33.1244597,0.9826921
6586,33.1244786,0.9827064
6587,33.1244976,0.9827104
6588,33.1245417,0.9827537
6589,33.124678,0.9828778
6590,33.1248009,0.9827895
6591,33.1246572,0.9829447
6592,33.1247615,0.9829042
6593,33.1247407,0.9829067
6594,33.1247263,0.98291
6595,33.1247313,0.982916
6596,33.1247367,0.98292
6597,33.1247283,0.9829217
6598,33.12472,0.98292
6599,33.1247167,0.9829333
6600,33.1246883,0.9829417
6601,33.124685,0.9829467
6602,33.1246867,0.9829483
6603,33.1246883,0.9829517
6604,33.1246917,0.9829533
6605,33.1246917,0.98296
6606,33.12468,0.9829617
6607,33.1246767,0.9829317
6608,33.1246969,0.9829197
6609,33.1247033,0.9829367
6610,33.1247017,0.982935
6611,33.1247,0.982935
6612,33.1246967,0.9829383
6613,33.1246967,0.9829417
6614,33.124695,0.982945
6615,33.124695,0.9829417
6616,33.1246983,0.9829433
6617,33.1247,0.98294
6618,33.1247067,0.98294
6619,33.1247083,0.98294
6620,33.1247629,0.9829744
6621,33.1247183,0.9829683
6622,33.1247262,0.9829409
6623,33.124718,0.9829197
6624,33.1247083,0.9829333
6625,33.1247213,0.9829497
6626,33.1247266,0.982958
6627,33.1247417,0.9829463
6628,33.1247231,0.982947
6629,33.124735,0.9829483
6630,33.1247317,0.98296
6631,33.1246867,0.9829483
6632,33.1246813,0.9829409
6633,33.1246867,0.9829317
6634,33.1246833,0.9829267
6635,33.1246883,0.98292
6636,33.1246917,0.9829167
6637,33.1246817,0.9829233
6638,33.1247117,0.9829383
6639,32.5707739,0.332166
6640,31.8167421,-0.2699764
6641,32.3372064,2.1472647
6642,32.9078928,0.7008332
6643,32.9079829,0.7009168
6644,32.9079499,0.7008232
6645,32.9078611,0.7008301
6646,33.819335,1.5113033
6647,31.7958993,3.3634004
6648,31.7959495,3.3633779
6649,31.7959427,3.3634497
6650,31.7933437,3.3667769
6651,31.7933418,3.3667919
6652,31.7933438,3.3667762
6653,31.7932839,3.3667454
6654,31.7933258,3.3667693
6655,31.7933224,3.3667734
6656,31.793325,3.3667566
6657,31.7933269,3.3667606
6658,31.7933265,3.3667433
6659,31.7933533,3.3667689
6660,31.7933318,3.3667316
6661,31.7933173,3.3667087
6662,31.7933435,3.3667233
6663,31.7933003,3.3667402
6664,31.7933384,3.3667596
6665,31.7933102,3.366747
6666,31.7932569,3.3667117
6667,31.7933282,3.3667137
6668,31.7932626,3.3666926
6669,31.7932449,3.3667017
6670,31.7932365,3.3667451
6671,31.793261,3.3667243
6672,31.7932514,3.366698
6673,31.7931869,3.3666944
6674,31.7932064,3.3666737
6675,31.7932171,3.3667026
6676,31.7932332,3.366729
6677,31.7931798,3.3667129
6678,31.7930993,3.3667639
6679,31.7932132,3.3668666
6680,31.7931817,3.366795
6681,31.7932201,3.3667782
6682,31.7931934,3.3668017
6683,31.7932155,3.3667629
6684,31.7932464,3.3668099
6685,31.7932571,3.3667197
6686,31.7932936,3.3666266
6687,31.7930588,3.3665694
6688,31.79322,3.366655
6689,31.7932633,3.3667017
6690,31.793309,3.3667602
6691,31.7933627,3.3665437
6692,31.7934035,3.3667026
6693,31.7933866,3.3666647
6694,31.7934516,3.3667269
6695,31.7933699,3.3667432
6696,31.7934201,3.3666601
6697,31.7934283,3.3666982
6698,31.7933668,3.3666728
6699,31.7931039,3.3667647
6700,30.93135,2.9619252
6701,30.9312979,2.9617548
6702,32.5679646,0.431132
6703,32.9849701,0.389979
6704,32.9849851,0.3898184
6705,30.9210883,2.9594764
6706,30.9210883,2.9594764
6707,30.9202791,2.9586469
6708,30.9210883,2.9594764
6709,30.9210883,2.9594764
6710,30.9210883,2.9594764
6711,30.9210883,2.9594764
6712,30.9210883,2.9594764
6713,30.9383964,2.9475265
6714,30.9557045,2.9355766
6715,33.6249283,1.7983783
6716,33.624993,1.7983555
6717,33.6249425,1.798417
6718,33.6249058,1.7984177
6719,33.6248792,1.7984194
6720,33.6249611,1.7984704
6721,32.9047361,0.7763874
6722,32.9044083,0.7768016
6723,32.9044374,0.7768086
6724,32.904425,0.7767812
6725,32.9043508,0.77672
6726,32.9044758,0.7767187
6727,32.9043988,0.7767566
6728,32.9043762,0.7767476
6729,32.9043527,0.7767441
6730,32.9041556,0.7767236
6731,32.9043838,0.776807
6732,32.9043597,0.776742
6733,32.9043798,0.7767082
6734,32.9043605,0.776688
6735,32.9042717,0.7767117
6736,32.9044291,0.7767567
6737,32.9043688,0.7767304
6738,32.9042925,0.7768053
6739,32.9041617,0.7767383
6740,32.9043804,0.7766817
6741,32.9042754,0.776664
6742,32.9042711,0.7767225
6743,32.9043495,0.7767226
6744,32.9043574,0.776914
6745,32.9043086,0.7768917
6746,33.7498833,0.6081234
6747,33.748729,0.6068868
6748,33.7487611,0.6068516
6749,33.7487632,0.6068528
6750,33.7487919,0.6068793
6751,33.7488069,0.6068808
6752,33.7487838,0.6068857
6753,33.7487618,0.6068859
6754,33.7487536,0.6068895
6755,33.7487417,0.6068873
6756,33.7487956,0.6069084
6757,33.7487733,0.6069272
6758,33.748736,0.6069314
6759,33.7487501,0.6069241
6760,33.7487381,0.6069067
6761,33.7487267,0.6069092
6762,33.7487476,0.6069025
6763,33.7487575,0.6069075
6764,33.7488177,0.6068745
6765,33.7488196,0.6068743
6766,33.7488267,0.6068835
6767,33.7488392,0.6069301
6768,33.7487337,0.6069105
6769,33.7487299,0.6069446
6770,33.7487741,0.6069267
6771,33.7487899,0.6069326
6772,33.7487799,0.6069291
6773,33.748772,0.606924
6774,33.7487934,0.6069333
6775,33.7487883,0.6069154
6776,33.74879,0.6069157
6777,33.7487665,0.6069518
6778,33.7487592,0.606939
6779,33.748765,0.6069291
6780,33.7487557,0.6069112
6781,33.7487532,0.6069177
6782,33.7487467,0.60691
6783,33.748745,0.6069084
6784,33.7487391,0.6069316
6785,33.7487435,0.6069098
6786,33.7487241,0.6068967
6787,33.7487297,0.6069303
6788,33.7487465,0.6068633
6789,33.7487576,0.6069098
6790,33.7487467,0.6069075
6791,33.7487486,0.6069486
6792,33.7487669,0.6069616
6793,33.74878,0.6069618
6794,33.7488158,0.6069796
6795,33.7488374,0.6069865
6796,33.7488157,0.6069417
6797,33.7487949,0.6069475
6798,33.7487867,0.6069558
6799,33.7487917,0.6069509
6800,33.748805,0.606945
6801,33.7487992,0.6069341
6802,33.7487818,0.6069416
6803,33.748781,0.6069336
6804,33.7487878,0.6069566
6805,33.7487674,0.6069891
6806,33.7487751,0.6069383
6807,33.7487596,0.6069552
6808,33.7487508,0.6069677
6809,33.7487452,0.606991
6810,30.9503079,2.9441841
6811,30.9350971,2.95097
6812,33.7487209,0.6069915
6813,33.7487301,0.6069998
6814,33.7487258,0.6069658
6815,33.7487501,0.6070014
6816,33.7487638,0.6070212
6817,33.7487882,0.6070012
6818,33.7487312,0.6070089
6819,33.7487144,0.6069777
6820,33.7486882,0.6069827
6821,33.7487491,0.6069735
6822,33.7487423,0.6069718
6823,33.7487854,0.6070247
6824,33.7487885,0.6070009
6825,33.7487233,0.6069866
6826,33.7487139,0.6069779
6827,33.7487136,0.6069874
6828,33.7487395,0.6069907
6829,33.7486408,0.6070408
6830,33.7486558,0.6070075
6831,33.7486613,0.6069915
6832,33.7486575,0.607005
6833,33.7486533,0.6070034
6834,33.7486366,0.6070167
6835,33.7486283,0.60702
6836,33.7486259,0.6070284
6837,33.7486179,0.6070157
6838,33.7486098,0.6070143
6839,33.7486048,0.6070174
6840,33.7486056,0.6070699
6841,33.748599,0.6070678
6842,33.7485807,0.6070692
6843,33.7485775,0.6070733
6844,33.7485893,0.607076
6845,33.7486017,0.6070421
6846,33.7486241,0.6070549
6847,33.7486206,0.60706
